state,slug,title,type,rating,minPrice
Maharashtra,pratapgad,"Pratapgad",heritage,4.5,900
Maharashtra,mount-mary-church,"Mount Mary Church",spiritual,4.5,900
Maharashtra,aksa-beach,"Aksa Beach",beach,4.5,1200
Maharashtra,arnala-fort,"Arnala Fort",heritage,4.7,900
Maharashtra,karnala-fort,"Karnala Fort",heritage,4.2,900
Maharashtra,torna-fort,"Torna Fort",heritage,4.2,900
Maharashtra,gawilghur-fort,"Gawilghur Fort",heritage,4.6,900
Maharashtra,kopeshwar-temple,"Kopeshwar temple",spiritual,4.6,900
Maharashtra,walkeshwar-temple,"Walkeshwar Temple",spiritual,4.3,900
Maharashtra,kalaram-temple,"Kalaram Temple",spiritual,4.2,900
Maharashtra,amboli,"Amboli",hill_station,4.4,1200
Maharashtra,belapur-fort,"Belapur Fort",heritage,4.3,900
Maharashtra,suvarnadurg-fort,"Suvarnadurg Fort",heritage,4.4,900
Maharashtra,dongri-fort,"Dongri Fort",heritage,4.7,900
Maharashtra,kolaba-fort,"Kolaba Fort",heritage,4.1,900
Maharashtra,vajreshwari-temple,"Vajreshwari Temple",spiritual,4.8,900
Maharashtra,karnala-bird-sanctuary,"Karnala Bird Sanctuary",wildlife,4.6,2500
Maharashtra,jijamata-udyaan,"Jijamata Udyaan",wildlife,4.7,2500
Maharashtra,rajiv-gandhi-zoological-park,"Rajiv Gandhi Zoological Park",wildlife,4.6,2500
Maharashtra,rajmachi-fort,"Rajmachi Fort",heritage,4.3,900
Maharashtra,alang-fort,"Alang Fort",heritage,4.1,900
Maharashtra,ajinkyatara-fort,"Ajinkyatara Fort",heritage,4.5,900
Maharashtra,riwa-fort,"Riwa Fort",heritage,4.3,900
Maharashtra,udgir-fort,"Udgir Fort",heritage,4.4,900
Maharashtra,purandar-fort,"Purandar Fort",heritage,4.5,900
Maharashtra,afghan-church,"Afghan Church",spiritual,4.8,900
Maharashtra,amruteshwar-temple,"Amruteshwar Temple",spiritual,4.4,900
Maharashtra,madh-fort,"Madh Fort",heritage,4.7,900
Maharashtra,naldurg-fort,"Naldurg Fort",heritage,4.4,900
Maharashtra,ghodbunder-fort,"Ghodbunder Fort",heritage,4.7,900
Maharashtra,akola-fort,"Akola Fort",heritage,4.4,900
Maharashtra,asheri-fort,"Asheri Fort",heritage,4.4,900
Maharashtra,kaldurg-fort,"Kaldurg Fort",heritage,4.1,900
Maharashtra,vijaydurg-fort,"Vijaydurg Fort",heritage,4.7,900
Maharashtra,st-patrick-s-cathedral-pune,"St. Patrick's Cathedral, Pune",heritage,4.2,900
Maharashtra,saptashrungi,"Saptashrungi",spiritual,4.4,900
Maharashtra,siddhivinayak-temple-siddhatek,"Siddhivinayak Temple, Siddhatek",spiritual,4.6,900
Maharashtra,bhimashankar-wildlife-sanctuary,"Bhimashankar Wildlife Sanctuary",wildlife,4.2,2500
Maharashtra,koyna-wildlife-sanctuary,"Koyna Wildlife Sanctuary",wildlife,4.1,2500
Maharashtra,phansad-wildlife-sanctuary,"Phansad Wildlife Sanctuary",wildlife,4.8,2500
Maharashtra,nandur-madhmeshwar-bird-sanctuary,"Nandur Madhmeshwar Bird Sanctuary",wildlife,4.5,2500
Maharashtra,dabhosa-waterfalls,"Dabhosa Waterfalls",heritage,4.4,900
Maharashtra,tikona,"Tikona",heritage,4.3,900
Maharashtra,laling-fort,"Laling Fort",heritage,4.5,900
Maharashtra,kavnai-fort,"Kavnai Fort",heritage,4.5,900
Maharashtra,ghosalegad-fort,"Ghosalegad Fort",heritage,4.4,900
Maharashtra,ballarpur-fort,"Ballarpur Fort",heritage,4.2,900
Maharashtra,jaigad-fort,"Jaigad Fort",heritage,4.3,900
Maharashtra,paranda-fort,"Paranda Fort",heritage,4.5,900
Maharashtra,achala-fort,"Achala Fort",heritage,4.4,900
Maharashtra,mahuli-fort,"Mahuli Fort",heritage,4.2,900
Maharashtra,prabalgad,"Prabalgad",heritage,4.2,900
Maharashtra,narnala-fort,"Narnala Fort",heritage,4.4,900
Maharashtra,korlai-fort,"Korlai Fort",heritage,4.5,900
Maharashtra,mangi-tungi,"Mangi-Tungi",spiritual,4.6,900
Maharashtra,shiv-mandir-ambarnath,"Shiv Mandir, Ambarnath",spiritual,4.6,900
Maharashtra,chaturshringi-temple,"Chaturshringi Temple",spiritual,4.6,900
Maharashtra,tulja-bhavani-temple,"Tulja Bhavani Temple",spiritual,4.8,900
Maharashtra,vigneshwara-temple-ozar,"Vigneshwara Temple, Ozar",spiritual,4.6,900
Maharashtra,yamai-temple,"Yamai Temple",spiritual,4.3,900
Maharashtra,bor-wildlife-sanctuary,"Bor Wildlife Sanctuary",wildlife,4.2,2500
Maharashtra,dugarwadi-waterfall,"Dugarwadi waterfall",heritage,4.6,900
Maharashtra,yawal-wildlife-sanctuary,"Yawal Wildlife Sanctuary",wildlife,4.4,2500
Maharashtra,pandavkada-falls,"Pandavkada Falls",heritage,4.6,900
Maharashtra,avchitgad,"Avchitgad",heritage,4.5,900
Maharashtra,kandhar-fort,"Kandhar Fort",heritage,4.6,900
Maharashtra,antur-fort,"Antur Fort",heritage,4.2,900
Maharashtra,ankai-fort,"Ankai Fort",heritage,4.6,900
Maharashtra,ghangad,"Ghangad",heritage,4.2,900
Maharashtra,hadsar,"Hadsar",heritage,4.4,900
Maharashtra,dhodap-fort,"Dhodap Fort",heritage,4.4,900
Maharashtra,kamalgad,"Kamalgad",heritage,4.2,900
Maharashtra,malanggad,"Malanggad",heritage,4.2,900
Maharashtra,sajjangad,"Sajjangad",heritage,4.7,900
Maharashtra,indrai-fort,"Indrai Fort",heritage,4.3,900
Maharashtra,kamandurg,"Kamandurg",heritage,4.7,900
Maharashtra,malegaon-fort,"Malegaon Fort",heritage,4.7,900
Maharashtra,anjanvel-fort,"Anjanvel Fort",heritage,4.6,900
Maharashtra,bankot-fort,"Bankot Fort",heritage,4.5,900
Maharashtra,akluj-fort,"Akluj Fort",heritage,4.7,900
Maharashtra,mahur-fort,"Mahur Fort",heritage,4.7,900
Maharashtra,jivdhan,"Jivdhan",heritage,4.4,900
Maharashtra,kothaligad,"Kothaligad",heritage,4.7,900
Maharashtra,tung-fort,"Tung Fort",heritage,4.5,900
Maharashtra,irshalgad,"Irshalgad",heritage,4.2,900
Maharashtra,talagad,"Talagad",heritage,4.1,900
Maharashtra,galna-fort,"Galna Fort",heritage,4.5,900
Maharashtra,siddheshwar-temple-solapur,"Siddheshwar Temple, Solapur",spiritual,4.8,900
Maharashtra,chintamani-temple-theur,"Chintamani Temple, Theur",spiritual,4.7,900
Maharashtra,shri-dev-rameshwar-temple,"Shri Dev Rameshwar Temple",spiritual,4.6,900
Maharashtra,mahalakshmi-temple-dahanu,"Mahalakshmi Temple, Dahanu",spiritual,4.6,900
Maharashtra,shri-vaijnath-temple,"Shri Vaijnath Temple",spiritual,4.2,900
Maharashtra,khandoba-temple-jejuri,"Khandoba Temple, Jejuri",spiritual,4.6,900
Maharashtra,aundha-nagnath-temple,"Aundha Nagnath Temple",spiritual,4.7,900
Maharashtra,mayureshwar-wildlife-sanctuary,"Mayureshwar Wildlife Sanctuary",wildlife,4.2,2500
Maharashtra,sahasrakund-waterfall,"Sahasrakund Waterfall",heritage,4.2,900
Maharashtra,hazara-falls,"Hazara Falls",heritage,4.7,900
Maharashtra,devkund-waterfall,"Devkund Waterfall",heritage,4.5,900
Maharashtra,kanchana-fort,"Kanchana Fort",heritage,4.7,900
Maharashtra,korigad,"Korigad",heritage,4.6,900
Maharashtra,fort-mangad,"Fort Mangad",heritage,4.5,900
Maharashtra,hatgadh-fort,"Hatgadh Fort",heritage,4.2,900
Maharashtra,birwadi-fort,"Birwadi Fort",heritage,4.5,900
Maharashtra,kankrala,"Kankrala",heritage,4.2,900
Maharashtra,dronagiri-fort,"Dronagiri Fort द्रौणपुर रियासत",heritage,4.6,900
Maharashtra,mora-fort,"Mora fort",heritage,4.6,900
Maharashtra,bhaskargad,"Bhaskargad",heritage,4.5,900
Maharashtra,bhushangad,"Bhushangad",heritage,4.3,900
Maharashtra,shirgaon-fort,"Shirgaon Fort",heritage,4.7,900
Maharashtra,dategad,"Dategad",heritage,4.8,900
Maharashtra,kelve-fort,"Kelve Fort",heritage,4.1,900
Maharashtra,gorakhgad,"Gorakhgad",heritage,4.1,900
Maharashtra,chandwad-fort,"Chandwad Fort",heritage,4.2,900
Maharashtra,ahivant-fort,"Ahivant Fort",heritage,4.2,900
Maharashtra,avandha-fort,"Avandha Fort",heritage,4.2,900
Maharashtra,bharatgad,"Bharatgad",heritage,4.2,900
Maharashtra,bahadur-fort,"Bahadur Fort",heritage,4.2,900
Maharashtra,devgad-fort,"Devgad Fort",heritage,4.5,900
Maharashtra,kohoj,"Kohoj",heritage,4.5,900
Maharashtra,gambhirgad,"Gambhirgad",heritage,4.7,900
Maharashtra,dativare-fort,"Dativare Fort",heritage,4.3,900
Maharashtra,bhavangad-fort,"Bhavangad Fort",heritage,4.3,900
Maharashtra,manikgad,"Manikgad",heritage,4.8,900
Maharashtra,yeshwantgad,"Yeshwantgad",heritage,4.5,900
Maharashtra,balapur-fort,"Balapur Fort",heritage,4.2,900
Maharashtra,padmadurg,"Padmadurg",heritage,4.2,900
Maharashtra,st-john-the-baptist-church-mumbai,"St. John the Baptist Church, Mumbai",spiritual,4.6,900
Maharashtra,markanda-group-of-temples-gadchiroli,"Markanda Group of Temples, Gadchiroli",spiritual,4.7,900
Maharashtra,baneshwar-temple-nasrapur,"Baneshwar temple, Nasrapur",spiritual,4.2,900
Maharashtra,dashabhuja-temple,"Dashabhuja Temple",spiritual,4.3,900
Maharashtra,mandhardevi-kalubai-temple,"Mandhardevi Kalubai temple",spiritual,4.5,900
Maharashtra,shri-kaleshwar-mandir,"Shri Kaleshwar Mandir",spiritual,4.3,900
Maharashtra,siddhivinayak-mahaganapati-temple,"Siddhivinayak Mahaganapati Temple",spiritual,4.2,900
Maharashtra,gondeshwar-temple,"Gondeshwar Temple",spiritual,4.7,900
Maharashtra,trivikrama-temple,"Trivikrama Temple",spiritual,4.7,900
Maharashtra,balaji-mandir-ketkawla,"Balaji Mandir Ketkawla",spiritual,4.4,900
Maharashtra,gajpanth,"Gajpanth",spiritual,4.4,900
Maharashtra,great-indian-bustard-sanctuary,"Great Indian Bustard Sanctuary",wildlife,4.2,2500
Maharashtra,sagareshwar-wildlife-sanctuary,"Sagareshwar Wildlife Sanctuary",wildlife,4.3,2500
Maharashtra,vajrai-waterfall,"Vajrai Waterfall",heritage,4.6,900
Maharashtra,nagzira-wildlife-sanctuary,"Nagzira Wildlife Sanctuary",wildlife,4.7,2500
Maharashtra,aner-dam-wildlife-sanctuary,"Aner Dam Wildlife Sanctuary",wildlife,4.6,2500
Maharashtra,tansa-wildlife-sanctuary,"Tansa Wildlife Sanctuary",wildlife,4.7,2500
Maharashtra,ghodazari-wildlife-sanctuary,"Ghodazari Wildlife Sanctuary",wildlife,4.4,2500
Maharashtra,umred-karhandla-wildlife-sanctuary,"Umred Karhandla Wildlife Sanctuary",wildlife,4.7,2500
Maharashtra,maharajbagh-zoo,"Maharajbagh zoo",wildlife,4.4,2500
Maharashtra,kalamb-beach,"Kalamb Beach",beach,4.1,1200
Maharashtra,kirkee-war-cemetery,"Kirkee War Cemetery",heritage,4.4,900
Maharashtra,rangana-fort,"Rangana Fort",heritage,4.4,900
Maharashtra,rohida-fort,"Rohida Fort",heritage,4.6,900
Maharashtra,sagargad,"Sagargad",heritage,4.4,900
Maharashtra,surgad,"Surgad",heritage,4.1,900
Maharashtra,mrugagad,"Mrugagad",heritage,4.4,900
Maharashtra,tandulwadi-fort,"Tandulwadi Fort",heritage,4.3,900
Maharashtra,jangali-jayagad,"Jangali Jayagad",heritage,4.5,900
Maharashtra,mahipatgad,"Mahipatgad",heritage,4.4,900
Maharashtra,rasalgad,"Rasalgad",heritage,4.7,900
Maharashtra,nhavigad,"Nhavigad",heritage,4.1,900
Maharashtra,chandan-fort,"Chandan Fort",heritage,4.7,900
Maharashtra,salota-fort,"Salota fort",heritage,4.4,900
Maharashtra,vairagad-fort,"Vairagad Fort",heritage,4.2,900
Maharashtra,indori-fort,"Indori Fort",heritage,4.6,900
Maharashtra,gowalkot,"Gowalkot",heritage,4.3,900
Maharashtra,mangalgad,"Mangalgad",heritage,4.7,900
Maharashtra,vasota-fort,"Vasota Fort",heritage,4.4,900
Maharashtra,bitangad,"Bitangad",heritage,4.4,900
Maharashtra,vairatgad-fort,"Vairatgad Fort",heritage,4.3,900
Maharashtra,patta-fort,"Patta Fort",heritage,4.6,900
Maharashtra,kalyangad,"Kalyangad",heritage,4.4,900
Maharashtra,purnagad-fort,"Purnagad Fort",heritage,4.1,900
Maharashtra,vardhangad-fort,"Vardhangad Fort",heritage,4.2,900
Maharashtra,yashwantgad-fort,"Yashwantgad Fort",heritage,4.3,900
Maharashtra,kunjargad,"Kunjargad",heritage,4.5,900
Maharashtra,ghargad,"Ghargad",heritage,4.3,900
Maharashtra,tringalwadi,"Tringalwadi",heritage,4.2,900
Maharashtra,rajdher-fort,"Rajdher fort",heritage,4.3,900
Maharashtra,pisola-fort,"Pisola fort",heritage,4.2,900
Maharashtra,narayangad,"Narayangad",heritage,4.2,900
Maharashtra,chandragad,"Chandragad",heritage,4.3,900
Maharashtra,vikatgad,"Vikatgad",heritage,4.6,900
Maharashtra,kurdugad,"Kurdugad",heritage,4.5,900
Maharashtra,chavand,"Chavand",heritage,4.2,900
Maharashtra,bhorgiri-fort,"Bhorgiri Fort",heritage,4.4,900
Maharashtra,malhargad,"Malhargad",heritage,4.5,900
Maharashtra,sandor,"Sandor",spiritual,4.3,900
Maharashtra,gurdwara-guru-nanak-punjabi-sabha-chakala,"Gurdwara Guru Nanak Punjabi Sabha Chakala",heritage,4.3,900
Maharashtra,siddhanath-temple-mhaswad,"Siddhanath Temple, Mhaswad",spiritual,4.2,900
Maharashtra,wagheshwari-temple,"Wagheshwari Temple",spiritual,4.2,900
Maharashtra,madhe-ghat,"Madhe Ghat",spiritual,4.3,900
Maharashtra,gautala-autramghat-sanctuary,"Gautala Autramghat Sanctuary",wildlife,4.5,2500
Maharashtra,banoti-waterfall,"Banoti waterfall",heritage,4.1,900
Maharashtra,kalsubai-harishchandragad-wildlife-sanctuary,"Kalsubai Harishchandragad Wildlife Sanctuary",wildlife,4.3,2500
Maharashtra,lonar-wildlife-sanctuary,"Lonar Wildlife Sanctuary",wildlife,4.3,2500
Maharashtra,karanja-sohol-wildlife-sanctuary,"Karanja Sohol Wildlife Sanctuary",wildlife,4.8,2500
Maharashtra,gagangad,"Gagangad",heritage,4.2,900
Maharashtra,mohangad,"Mohangad",heritage,4.5,900
Maharashtra,konkan-diva-fort,"Konkan Diva Fort",heritage,4.3,900
Maharashtra,pandavgad,"Pandavgad",heritage,4.4,900
Maharashtra,pabargad,"Pabargad",heritage,4.1,900
Maharashtra,mansantoshgad,"Mansantoshgad",heritage,4.6,900
Maharashtra,santoshgad,"Santoshgad",heritage,4.3,900
Maharashtra,samangad,"Samangad",heritage,4.5,900
Maharashtra,prachitgad,"Prachitgad",heritage,4.1,900
Maharashtra,machindragad,"Machindragad",heritage,4.1,900
Maharashtra,suamargad,"Suamargad",heritage,4.6,900
Maharashtra,javlya-fort,"Javlya Fort",heritage,4.6,900
Maharashtra,tungi-fort,"Tungi fort",heritage,4.7,900
Maharashtra,shantinatha-temple-ramtek,"Shantinatha temple, Ramtek",spiritual,4.2,900
Maharashtra,dhandai-devi,"Dhandai Devi",spiritual,4.6,900
Maharashtra,sacred-heart-church-santacruz,"Sacred Heart Church, Santacruz",spiritual,4.5,900
Maharashtra,holy-trinity-church-powai,"Holy Trinity Church, Powai",spiritual,4.5,900
Maharashtra,patnadevi,"Patnadevi",spiritual,4.8,900
Maharashtra,shree-dev-vyadeshar,"Shree Dev Vyadeshar",spiritual,4.3,900
Maharashtra,kankaleshwar-temple,"Kankaleshwar Temple",spiritual,4.5,900
Maharashtra,birla-mandir-shahad,"Birla Mandir, Shahad",spiritual,4.3,900
Maharashtra,siddheshwar-and-ratneshwar-temple,"Siddheshwar & Ratneshwar Temple",spiritual,4.7,900
Maharashtra,dnyanganga-wildlife-sanctuary,"Dnyanganga Wildlife Sanctuary",wildlife,4.1,2500
Maharashtra,wan-wildlife-sanctuary,"Wan Wildlife Sanctuary",wildlife,4.3,2500
Maharashtra,kidzania-mumbai,"KidZania Mumbai",heritage,4.3,900
Maharashtra,mahipalgad,"Mahipalgad",heritage,4.7,900
Maharashtra,mohandar-fort,"Mohandar fort",heritage,4.4,900
Maharashtra,mandangad-fort,"Mandangad fort",heritage,4.8,900
Maharashtra,makrandgad,"Makrandgad",heritage,4.5,900
Maharashtra,st-joseph-s-church-juhu,"St. Joseph's Church, Juhu",spiritual,4.7,900
Maharashtra,our-lady-of-immaculate-conception-church-mt-poinsur,"Our Lady of Immaculate Conception Church, Mt. Poinsur",spiritual,4.3,900
Maharashtra,gajanan-maharaj-temple-kanhor,"Gajanan Maharaj Temple, Kanhor",spiritual,4.4,900
Maharashtra,khidkaleshwar-mandir,"Khidkaleshwar Mandir",spiritual,4.6,900
Maharashtra,revansiddha-temple,"Revansiddha Temple",spiritual,4.2,900
Maharashtra,sidhhanath-temple-kharsundi,"Sidhhanath Temple, Kharsundi",spiritual,4.2,900
Maharashtra,bhawani-waghjai-temple-terav,"Bhawani Waghjai Temple, Terav",spiritual,4.7,900
Maharashtra,ganpati-temple,"Ganpati Temple",spiritual,4.3,900
Maharashtra,vithal-dayaji-temple-sulewadi,"Vithal Dayaji Temple, Sulewadi",spiritual,4.8,900
Maharashtra,sri-sai-janmasthan-temple-pathri,"Sri Sai Janmasthan Temple, Pathri",spiritual,4.5,900
Maharashtra,mudhai-devi-temple,"Mudhai Devi temple",spiritual,4.4,900
Maharashtra,lonar-crater,"Lonar Crater Lake",nature,4.7,1800
Maharashtra,tamhini-ghat,"Tamhini Ghat",nature,4.8,2200
Manipur,keibul-lamjao-national-park,"Keibul Lamjao National Park",wildlife,4.5,2500
Manipur,kangla-fort,"Kangla Fort",heritage,4.3,900
Manipur,shirui-national-park,"Shirui National Park",wildlife,4.7,2500
Manipur,sanamahi-lainingkol,"Sanamahi Lainingkol",spiritual,4.5,900
Manipur,st-joseph-s-cathedral-imphal,"St. Joseph's Cathedral, Imphal",heritage,4.8,900
Manipur,yangoupokpi-lokchao-wildlife-sanctuary,"Yangoupokpi-Lokchao Wildlife Sanctuary",wildlife,4.6,2500
Manipur,bihu-loukon,"Bihu Loukon",heritage,4.2,900
Manipur,menjor-multipurpose-research-centre-and-unity-park,"Menjor Multipurpose Research Centre and Unity Park",wildlife,4.3,2500
Manipur,loktak-lake,"Loktak Lake",nature,4.9,2400
Meghalaya,shillong,"Shillong",hill_station,4.5,1300
Meghalaya,cherrapunji,"Cherrapunji",hill_station,4.5,1300
Meghalaya,nohsngithiang-falls,"Nohsngithiang Falls",heritage,4.5,900
Meghalaya,nohkalikai-falls,"Nohkalikai Falls",heritage,4.8,900
Meghalaya,langshiang-falls,"Langshiang Falls",heritage,4.7,900
Meghalaya,kynrem-falls,"Kynrem Falls",heritage,4.6,900
Meghalaya,wah-kaba-falls,"Wah Kaba Falls",heritage,4.2,900
Meghalaya,nartiang-durga-temple,"Nartiang Durga Temple",spiritual,4.4,900
Meghalaya,baghmara-pitcher-plant-wildlife-sanctuary,"Baghmara Pitcher Plant Wildlife Sanctuary",wildlife,4.2,2500
Meghalaya,dawki,"Dawki",nature,4.8,2000
Meghalaya,mawlynnong,"Mawlynnong",nature,4.8,1800
Mizoram,vantawng-falls,"Vantawng Falls",heritage,4.5,900
Mizoram,phawngpui-national-park,"Phawngpui National Park",wildlife,4.5,2500
Mizoram,lengteng-wildlife-sanctuary,"Lengteng Wildlife Sanctuary",wildlife,4.7,2500
Mizoram,solomon-s-temple-aizawl-mizoram-india,"Solomon's Temple, Aizawl Mizoram, India",spiritual,4.6,900
Mizoram,pualreng-wildlife-sanctuary,"Pualreng Wildlife Sanctuary",wildlife,4.6,2500
Mizoram,tokalo-wildlife-sanctuary,"Tokalo Wildlife Sanctuary",wildlife,4.3,2500
Nagaland,kohima,"Kohima",hill_station,4.4,1400
Nagaland,ntangki-national-park,"Ntangki National Park",wildlife,4.4,2500
Nagaland,dimapur-kalibari,"Dimapur Kalibari",spiritual,4.2,900
Nagaland,nagaland-zoological-park,"Nagaland Zoological Park",wildlife,4.2,2500
Nagaland,jain-temple-kohima,"Jain Temple Kohima",spiritual,4.3,900
Nagaland,sumi-baptist-church,"Sumi Baptist Church",spiritual,4.6,900
Nagaland,pulie-badze-wildlife-sanctuary,"Pulie Badze Wildlife Sanctuary",wildlife,4.5,2500
Nagaland,sanctuary-falls,"Sanctuary Falls",wildlife,4.8,2500
Nagaland,fakim-wildlife-sanctuary,"Fakim Wildlife Sanctuary",wildlife,4.1,2500
Odisha,puri,"Puri",spiritual,4.5,900
Odisha,konark,"Konark",heritage,4.6,900
Odisha,bhubaneswar,"Bhubaneswar",heritage,4.4,1000
Odisha,lingaraja-temple,"Lingaraja Temple",spiritual,4.3,900
Odisha,bhitarkanika-national-park,"Bhitarkanika National Park",wildlife,4.7,2500
Odisha,udayagiri-and-khandagiri-caves,"Udayagiri and Khandagiri Caves",spiritual,4.3,900
Odisha,chausath-yogini-temple-hirapur,"Chausath Yogini Temple, Hirapur",spiritual,4.7,900
Odisha,barehipani-falls,"Barehipani Falls",heritage,4.5,900
Odisha,sanaghagara-waterfall,"Sanaghagara Waterfall",heritage,4.8,900
Odisha,talasari-beach,"Talasari beach",beach,4.6,1200
Odisha,tara-tarini-temple,"Tara Tarini Temple",spiritual,4.5,900
Odisha,alarnatha-temple,"Alarnatha Temple",spiritual,4.8,900
Odisha,chandaka-elephant-sanctuary,"Chandaka Elephant Sanctuary",wildlife,4.6,2500
Odisha,barabati-fort,"Barabati Fort",heritage,4.4,900
Odisha,jagannath-temple-koraput,"Jagannath Temple, Koraput",spiritual,4.3,900
Odisha,biraja-temple,"Biraja Temple",spiritual,4.2,900
Odisha,chandrasekhara-mahadeva-temple,"Chandrasekhara Mahadeva Temple",spiritual,4.3,900
Odisha,khirachora-gopinatha-temple,"Khirachora Gopinatha Temple",spiritual,4.2,900
Odisha,kichakeshwari-temple,"Kichakeshwari Temple",spiritual,4.6,900
Odisha,raibania-fort,"Raibania Fort",heritage,4.8,900
Odisha,maa-tarini-temple-ghatgaon,"Maa Tarini Temple, Ghatgaon",spiritual,4.7,900
Odisha,bhattarika-temple,"Bhattarika Temple",spiritual,4.1,900
Odisha,varahi-deula,"Varahi Deula",spiritual,4.4,900
Odisha,harishankar-temple,"Harishankar Temple",spiritual,4.2,900
Odisha,nilamadhav-temple,"Nilamadhav Temple",spiritual,4.5,900
Odisha,gandhi-temple-bhatara,"Gandhi Temple, Bhatara",spiritual,4.4,900
Odisha,satkosia-tiger-reserve,"Satkosia Tiger Reserve",wildlife,4.7,2500
Odisha,sarala-temple,"Sarala Temple",spiritual,4.6,900
Odisha,sacred-heart-cathedral-rourkela,"Sacred Heart Cathedral, Rourkela",spiritual,4.3,900
Odisha,shri-shri-hari-baladev-jew-bije-baripada,"Shri Shri Hari Baladev Jew Bije, Baripada",spiritual,4.4,900
Odisha,majhighariani-temple,"Majhighariani Temple",spiritual,4.6,900
Odisha,biranchinarayan-temple-buguda,"Biranchinarayan Temple, Buguda",spiritual,4.3,900
Odisha,kakatpur-mangala-temple,"Kakatpur Mangala Temple",spiritual,4.2,900
Odisha,baladevjew-temple,"Baladevjew Temple",spiritual,4.3,900
Odisha,odogaon-raghunath-temple,"Odogaon Raghunath Temple",spiritual,4.2,900
Odisha,nalbana-bird-sanctuary,"Nalbana Bird Sanctuary",wildlife,4.3,2500
Odisha,chandrabhaga-beach,"Chandrabhaga beach",beach,4.6,1200
Odisha,gajlaxmi-palace,"Gajlaxmi palace",heritage,4.7,900
Odisha,kanika-palace,"Kanika Palace",heritage,4.2,900
Odisha,manikeshwari-temple,"Manikeshwari Temple",spiritual,4.3,900
Odisha,marichi-temple,"Marichi Temple",spiritual,4.6,900
Odisha,dishisvara-siva-temple,"Dishisvara Siva Temple",spiritual,4.4,900
Odisha,ghanteswari-temple,"Ghanteswari Temple",spiritual,4.4,900
Odisha,leaning-temple-of-huma,"Leaning Temple of Huma",spiritual,4.5,900
Odisha,nilakantheswar-temple,"Nilakantheswar Temple",spiritual,4.7,900
Odisha,laxminarayan-temple-therubali,"Laxminarayan temple, Therubali",spiritual,4.5,900
Odisha,akhandalamani-temple,"Akhandalamani Temple",spiritual,4.7,900
Odisha,sakhigopal-temple,"Sakhigopal Temple",spiritual,4.3,900
Odisha,lokanatha-temple,"Lokanatha Temple",spiritual,4.5,900
Odisha,varahanatha-temple,"Varahanatha Temple",spiritual,4.2,900
Odisha,jagannath-temple-gunupur,"Jagannath Temple, Gunupur",spiritual,4.7,900
Odisha,kapilasa-wildlife-sanctuary,"Kapilasa Wildlife Sanctuary",wildlife,4.2,2500
Odisha,lakhari-valley-wildlife-sanctuary,"Lakhari Valley Wildlife Sanctuary",wildlife,4.5,2500
Odisha,gandahati-waterfall,"Gandahati Waterfall",heritage,4.6,900
Odisha,asurgarh,"Asurgarh",heritage,4.6,900
Odisha,konark-beach,"Konark Beach",beach,4.3,1200
Odisha,dhabaleswar,"Dhabaleswar",spiritual,4.2,900
Odisha,kalijai,"Kalijai",spiritual,4.2,900
Odisha,khajuresvara-temple-complex,"Khajuresvara temple complex",spiritual,4.4,900
Odisha,ghanteswara-siva-temple,"Ghanteswara Siva Temple",spiritual,4.5,900
Odisha,buddhanath-temple,"Buddhanath Temple",spiritual,4.3,900
Odisha,brahmani-temple,"Brahmani temple",spiritual,4.3,900
Odisha,chari-sambhu-temple,"Chari sambhu temple",spiritual,4.7,900
Odisha,maa-baulasuni-temple,"Maa Baulasuni Temple",spiritual,4.5,900
Odisha,maa-samleswari-temple,"Maa Samleswari Temple",spiritual,4.6,900
Odisha,siddha-bhairavi,"Siddha Bhairavi",spiritual,4.2,900
Odisha,bhadrakali-temple,"Bhadrakali Temple",spiritual,4.5,900
Odisha,lakhmi-varaha-temple,"Lakhmi Varaha Temple",spiritual,4.6,900
Odisha,kukutesvara-siva-temple,"Kukutesvara Siva Temple",spiritual,4.1,900
Odisha,lakhesvara-siva-temple,"Lakhesvara Siva temple",spiritual,4.4,900
Odisha,subai-jain-temples,"Subai Jain temples",spiritual,4.1,900
Odisha,baneswara-temple-balasore,"Baneswara Temple, Balasore",spiritual,4.7,900
Odisha,nrusinghanath-temple,"Nrusinghanath Temple",spiritual,4.3,900
Odisha,ladoo-baba-temple,"Ladoo Baba Temple",spiritual,4.6,900
Odisha,hadgarh-wildlife-sanctuary,"Hadgarh Wildlife Sanctuary",wildlife,4.3,2500
Odisha,gajapati-palace,"Gajapati Palace",heritage,4.3,900
Odisha,sekhareswar-temple,"Sekhareswar Temple",spiritual,4.7,900
Odisha,maa-jhanjiri-mangala-temple,"Maa Jhanjiri Mangala Temple",spiritual,4.3,900
Odisha,jagannath-temple-angul,"Jagannath Temple, Angul",spiritual,4.2,900
Odisha,jagannath-temple-nayagarh,"Jagannath Temple, Nayagarh",spiritual,4.6,900
Odisha,daringbadi,"Daringbadi",hillstation,4.6,2000
Puducherry,pondicherry,"Pondicherry",beach,4.5,1200
Puducherry,tirunallar-saniswaran-temple,"Tirunallar Saniswaran Temple",spiritual,4.2,900
Puducherry,vadukeeswarar-temple,"Vadukeeswarar temple",spiritual,4.5,900
Puducherry,promenade-beach,"Promenade Beach",beach,4.4,1200
Puducherry,our-lady-of-lourdes-shrine,"Our Lady of Lourdes Shrine",spiritual,4.2,900
